CPF,NOME,EMAIL,CELULAR,DATA_NASCIMENTO
81925768688,Sr. Antônio Araújo,joao-gabriel09@example.org,(11) 91406-9191,1967-05-12
73250154299,Mathias Araújo,gabrielly64@example.net,(11) 94152-7432,1956-02-29
36464772299,Thomas Correia,daniel26@example.org,(11) 93903-7846,1980-07-17
10491669499,Gabriela Rios,aylamoraes@example.org,(11) 95342-9825,2007-08-03
83289549822,Ágatha da Rocha,henrique66@example.net,(11) 95647-5263,1977-03-02
41752909400,Vicente Garcia,laura79@example.net,(11) 98470-2733,1999-08-09
75515264555,Luiza Nascimento,levi74@example.org,(11) 92653-2793,2004-02-02
21940752599,Diego Rodrigues,agoncalves@example.org,(11) 96826-7558,1971-03-14
95264644433,Cecília Ferreira,mateuscostela@example.net,(11) 92905-7052,1972-10-19
87033324544,Ana Liz Rocha,maria-liz70@example.com,(11) 96588-5960,1978-11-15
15203931999,Apollo Farias,cleao@example.com,(11) 91333-1620,1984-12-15
57065539200,Maria Júlia Martins,arthur-gabrielda-rosa@example.com,(11) 91009-1078,1963-12-05
13992547666,Marcelo Rios,nataliacavalcante@example.net,(11) 96286-9941,1951-08-16
30160444200,Milena Alves,cirinoleonardo@example.com,(11) 94987-6133,2001-05-28
58506262800,Dr. Renan Moraes,barrosmariah@example.org,(11) 92964-2280,1974-03-23
76144965077,Mathias Abreu,isabela02@example.net,(11) 91382-7638,1970-09-01
19950490777,Arthur Miguel Mendonça,costagabriel@example.org,(11) 99010-1527,1964-08-04
94989924877,Giovanna Monteiro,cvasconcelos@example.com,(11) 98670-2529,2002-07-05
32963265377,Maria Liz Marques,ana-liviacarvalho@example.net,(11) 97665-6987,1967-05-08
95433152133,Leandro Cavalcante,hsilveira@example.org,(11) 96132-7443,1989-06-27
81734833966,Srta. Maitê Cirino,zbarros@example.net,(11) 97377-2539,1955-03-23
58579277655,Alana Guerra,henry21@example.net,(11) 92420-2739,1974-09-16
24602628844,Nicole Aparecida,oliveiraalicia@example.com,(11) 93757-9332,1949-06-03
23280040088,Natália Farias,diogo34@example.net,(11) 97110-8926,1946-05-04
87937544699,Maria Flor Moraes,evelyn19@example.org,(11) 99437-1091,1974-07-01
87986601600,Caroline Macedo,samuel16@example.com,(11) 92787-3602,1967-10-13
83017578844,Catarina Rezende,silvasophie@example.net,(11) 94646-1974,1991-12-12
20996363622,Valentim Oliveira,da-rosaevelyn@example.com,(11) 91152-5176,1957-05-04
72765764699,Samuel Rocha,maria-flor85@example.org,(11) 92226-4233,1946-12-02
32768058988,Manuela Pimenta,camargojulia@example.com,(11) 91208-2055,1989-09-22
80460989733,Ana Vitória Campos,maria-liz41@example.org,(11) 99774-8277,1962-03-17
59611292766,Sra. Maria Cecília Câmara,silveiramarcela@example.org,(11) 98480-3933,1946-04-06
90860584777,Lucas Nogueira,henry-gabriel43@example.net,(11) 98682-2213,1987-08-10
35023019566,Arthur Miguel Câmara,fariasmanuela@example.net,(11) 93758-6679,1964-10-03
23184887388,Ryan Santos,jesusmaria-liz@example.net,(11) 98310-7903,2004-05-17
58094846899,Ana Julia Farias,mcamargo@example.org,(11) 91402-4507,1965-10-09
86928026466,Antonella Fogaça,antonellabarros@example.com,(11) 99173-9868,1971-12-18
48450886066,Matteo Siqueira,sousaluiz-gustavo@example.org,(11) 94081-8788,1947-08-19
22203009433,Sra. Ana Carolina Sampaio,isabel37@example.com,(11) 94231-5990,2002-10-04
