ID_INSTALACAO,CPF_RESPONSAVEL_INTERNO,DATA_RESERVA,HORARIO_INICIO,HORARIO_FIM
10,70236702388,2023-05-10,14:00:00,15:02:00
16,79189302400,2023-04-10,15:30:00,16:30:00
6,19195490800,2023-09-13,08:00:00,09:15:00
11,97427527022,2023-08-11,20:00:00,21:49:00
20,28693904400,2023-10-10,20:30:00,21:41:00
17,36978629522,2023-01-08,17:00:00,18:54:00
19,45723623199,2023-06-04,08:30:00,10:20:00
10,78329357744,2023-02-14,14:30:00,16:23:00
4,44743160966,2023-02-11,18:30:00,20:06:00
12,61028562444,2023-10-21,09:00:00,10:33:00
5,27638611644,2023-07-24,16:30:00,18:12:00
16,93918445700,2023-05-03,18:30:00,20:22:00
11,76277591377,2023-04-25,09:00:00,10:10:00
5,99106026011,2023-01-20,08:30:00,09:49:00
10,34293108900,2023-08-07,11:00:00,12:28:00
20,11615217122,2023-03-02,10:30:00,12:00:00
5,28799892300,2023-06-05,15:30:00,16:54:00
1,24998676477,2023-07-13,12:00:00,13:23:00
18,55409155777,2023-01-21,17:00:00,18:51:00
13,33488640033,2023-05-03,11:00:00,12:11:00
1,71495145888,2023-03-14,16:00:00,17:11:00
20,42092085311,2023-09-27,14:30:00,15:34:00
7,51644716711,2023-09-12,11:00:00,12:24:00
14,14489298655,2023-01-01,15:30:00,16:51:00
12,28667361844,2023-02-18,07:30:00,09:26:00
10,74921512177,2023-09-27,13:00:00,14:29:00
13,99229267255,2023-06-10,10:00:00,11:42:00
4,47395361700,2023-10-09,15:00:00,16:34:00
16,81600248600,2023-05-18,14:30:00,16:01:00
18,72629106555,2023-01-05,06:30:00,07:31:00
19,22874736966,2023-12-30,11:30:00,12:48:00
3,52933178066,2023-10-14,19:30:00,21:02:00
7,11006718544,2023-06-13,15:30:00,17:19:00
11,45477442033,2023-06-09,12:30:00,14:05:00
10,40309475222,2023-10-18,11:00:00,12:04:00
5,57738356733,2023-10-03,09:00:00,10:31:00
2,71072655122,2023-07-08,15:30:00,17:13:00
2,58785815233,2023-05-08,09:00:00,10:57:00
12,80296360166,2023-09-01,11:00:00,13:00:00
19,12418339744,2023-04-16,10:00:00,12:00:00
4,93802838066,2023-01-05,10:30:00,12:15:00
5,31679643755,2023-06-04,14:00:00,15:28:00
5,79016862866,2023-12-18,07:30:00,08:46:00
20,18177736588,2023-12-03,19:30:00,21:05:00
20,77799589222,2023-01-20,13:30:00,15:06:00
4,59367494100,2023-03-03,06:30:00,08:11:00
16,25776013444,2023-08-06,10:00:00,11:48:00
5,58730049199,2023-01-27,06:00:00,07:29:00
6,46232040811,2023-09-01,11:00:00,12:52:00
16,67671371033,2023-06-30,19:30:00,21:13:00
15,54605634888,2023-11-04,14:30:00,16:24:00
10,92080162188,2023-11-24,19:30:00,20:30:00
15,17560953888,2023-12-10,06:30:00,08:18:00
14,94781254788,2023-11-29,20:00:00,21:37:00
16,23164799100,2023-06-05,07:30:00,09:25:00
12,32250320933,2023-06-06,14:00:00,15:19:00
5,33544725377,2023-12-14,12:30:00,14:08:00
17,22808949800,2023-08-01,07:30:00,08:39:00
5,84424025199,2023-06-18,09:00:00,10:52:00
11,69106794900,2023-05-19,13:00:00,14:52:00
9,79796493544,2023-11-14,21:00:00,22:00:00
19,46042879100,2023-10-25,14:00:00,15:54:00
1,83134592122,2023-11-11,08:00:00,09:06:00
4,95627252600,2023-02-04,15:00:00,16:06:00
15,31208622588,2023-12-23,17:00:00,18:10:00
15,38068988477,2023-09-06,18:30:00,20:14:00
4,55140798133,2023-10-17,13:00:00,14:23:00
3,42979107999,2023-09-01,17:00:00,18:53:00
17,76088893144,2023-08-24,13:30:00,14:45:00
13,88846291100,2023-12-24,10:00:00,11:27:00
15,12382173111,2023-02-21,21:30:00,22:00:00
10,23617417688,2023-05-25,10:30:00,12:25:00
13,77686446033,2023-03-09,12:00:00,13:53:00
14,99903850333,2023-08-04,12:30:00,13:49:00
13,76029647800,2023-07-12,14:30:00,15:51:00
8,40767359433,2023-12-05,16:00:00,18:00:00
14,22342737144,2023-01-22,15:00:00,16:07:00
12,36128702033,2023-08-28,20:30:00,22:00:00
8,46184044000,2023-11-24,19:00:00,20:40:00
15,11553792099,2023-09-14,12:00:00,13:31:00
13,43874400077,2023-11-19,16:30:00,17:32:00
18,79696427133,2023-06-09,09:00:00,10:53:00
11,33583843900,2023-08-25,06:00:00,07:23:00
10,72099873477,2023-01-28,10:00:00,11:33:00
7,86179554144,2023-08-09,17:30:00,18:31:00
15,87998264533,2023-03-24,13:00:00,14:32:00
18,13326935633,2023-01-17,21:00:00,22:00:00
10,80659466077,2023-07-28,21:00:00,22:00:00
17,57734705000,2023-04-03,11:30:00,13:05:00
12,40235637144,2023-03-02,14:00:00,15:53:00
2,77619540622,2023-02-07,11:30:00,13:22:00
19,68896219055,2023-08-01,17:30:00,19:15:00
18,42511941877,2023-06-03,07:30:00,08:51:00
8,86195750077,2023-03-08,21:00:00,22:00:00
9,24710738599,2023-10-16,21:00:00,22:00:00
19,81183023777,2023-04-24,19:30:00,20:56:00
17,81835372944,2023-06-03,15:30:00,16:49:00
7,72865306311,2023-12-18,06:00:00,07:45:00
15,10824036955,2023-01-16,18:00:00,19:07:00
17,61665365699,2023-04-16,13:30:00,14:48:00
15,70072190399,2023-12-04,18:30:00,19:48:00
5,79796725422,2023-05-19,10:00:00,11:16:00
9,49559622111,2023-06-01,14:00:00,15:28:00
6,99073865611,2023-07-29,18:00:00,19:49:00
15,36553966600,2023-07-01,09:30:00,10:47:00
5,86284866311,2023-03-26,20:00:00,21:31:00
19,88571874466,2023-11-02,18:30:00,20:02:00
16,94363707255,2023-09-11,19:00:00,20:40:00
6,37259631266,2023-04-09,14:30:00,15:33:00
17,79007770911,2023-07-28,14:30:00,16:19:00
20,59769715044,2023-05-03,09:00:00,10:38:00
4,87185235799,2023-05-21,16:00:00,17:30:00
8,39791896355,2023-12-17,18:30:00,19:58:00
14,65350897899,2023-03-07,19:00:00,20:05:00
8,68571287400,2023-10-16,16:30:00,18:26:00
4,46814864000,2023-10-20,21:00:00,22:00:00
12,73998287766,2023-06-16,14:00:00,15:55:00
18,19142327122,2023-07-27,17:00:00,18:12:00
10,28002824522,2023-09-16,17:00:00,18:07:00
10,71134842477,2023-10-24,16:00:00,17:40:00
19,58300343288,2023-10-11,09:00:00,10:36:00
16,26938909699,2023-03-20,09:00:00,10:15:00
4,39226455777,2023-05-13,11:00:00,12:58:00
8,14707476266,2023-12-31,18:00:00,19:03:00
19,75400673066,2023-04-11,17:30:00,19:20:00
11,93715621455,2023-04-07,09:00:00,10:46:00
12,80233533144,2023-01-22,07:30:00,08:37:00
4,25036281177,2023-11-29,15:00:00,16:17:00
6,26127481722,2023-04-12,20:30:00,21:48:00
11,96634153633,2023-07-02,08:00:00,09:34:00
10,29010901844,2023-03-03,20:00:00,21:28:00
17,23363379911,2023-11-27,21:00:00,22:00:00
1,60556316522,2023-08-10,12:00:00,13:35:00
7,30805110699,2023-07-17,08:30:00,10:29:00
10,17212521422,2023-03-26,17:30:00,19:20:00
2,22020807244,2023-12-06,06:30:00,07:52:00
5,77482459755,2023-09-24,18:00:00,19:10:00
4,81895192988,2023-06-13,10:30:00,12:28:00
19,98491394555,2023-10-25,12:00:00,13:59:00
15,31071717788,2023-04-07,11:00:00,12:29:00
12,49283960577,2023-01-16,11:30:00,13:21:00
16,70117332300,2023-01-24,07:30:00,08:47:00
10,34685128566,2023-07-04,16:30:00,18:24:00
6,55580903244,2023-08-17,10:00:00,11:40:00
16,81261255199,2023-04-09,13:30:00,14:30:00
4,62485388599,2023-09-01,11:00:00,12:49:00
9,51307624288,2023-04-27,17:30:00,19:12:00
7,60265417722,2023-10-10,07:30:00,08:53:00
14,24034681699,2023-06-07,12:00:00,13:09:00
17,61507212211,2023-06-02,15:00:00,16:58:00
12,25238601200,2023-12-16,17:00:00,18:31:00
16,12451022655,2023-11-02,09:00:00,10:06:00
5,46955369511,2023-05-22,09:30:00,11:07:00
7,66108738100,2023-12-20,21:30:00,22:00:00
19,85618282422,2023-01-09,09:00:00,10:07:00
18,87022510866,2023-08-06,20:00:00,21:11:00
3,93657503699,2023-01-30,19:30:00,20:50:00
10,32837320511,2023-12-05,10:30:00,11:50:00
2,48523212300,2023-01-27,06:30:00,07:34:00
5,83813605522,2023-02-19,17:00:00,18:07:00
9,21764214933,2023-09-03,17:00:00,18:56:00
20,84152131233,2023-08-05,08:00:00,09:57:00
10,60225996100,2023-08-26,16:00:00,17:18:00
5,37026280455,2023-04-26,16:00:00,17:25:00
4,19750124022,2023-03-15,18:00:00,19:29:00
12,34135168844,2023-10-17,16:00:00,17:50:00
14,89953733855,2023-07-28,09:00:00,10:16:00
7,66531899966,2023-07-01,07:00:00,08:50:00
1,51670467699,2023-01-21,20:30:00,21:35:00
17,66584314266,2023-07-26,14:30:00,15:45:00
4,64464664200,2023-11-14,18:30:00,19:59:00
10,23408545200,2023-09-13,12:00:00,13:59:00
13,82734110444,2023-03-24,13:30:00,15:22:00
9,84202410400,2023-07-28,20:00:00,21:24:00
11,14445175033,2023-05-29,07:30:00,09:15:00
15,26607801100,2023-12-17,13:30:00,14:51:00
13,30898688222,2023-12-21,20:30:00,22:00:00
11,21308839400,2023-10-09,16:00:00,17:29:00
18,38116364999,2023-01-27,06:00:00,07:13:00
13,98138250577,2023-01-30,21:30:00,22:00:00
18,32337591699,2023-06-19,13:00:00,14:14:00
16,22012598444,2023-07-27,13:30:00,14:49:00
1,80605378300,2023-04-22,10:00:00,11:44:00
11,21614111600,2023-09-06,20:00:00,21:09:00
13,87200108500,2023-10-19,11:00:00,12:24:00
18,53379147311,2023-11-16,07:30:00,09:00:00
10,66492842899,2023-12-30,09:30:00,11:28:00
13,54656961500,2023-10-26,09:00:00,10:51:00
14,93817512000,2023-06-22,14:00:00,15:08:00
1,46108701933,2023-08-08,14:00:00,15:26:00
1,47986423122,2023-08-23,12:30:00,13:32:00
12,48785530300,2023-08-02,21:30:00,22:00:00
5,40909062888,2023-02-28,15:00:00,16:03:00
7,82078407733,2023-08-21,15:00:00,16:39:00
9,37309252100,2023-04-01,20:00:00,21:55:00
11,53974352288,2023-10-27,15:00:00,16:34:00
6,91912013655,2023-04-26,19:30:00,21:17:00
12,22539522499,2023-02-24,13:30:00,15:07:00
2,68678448800,2023-12-04,17:00:00,18:30:00
7,66117769744,2023-04-20,12:30:00,13:56:00
19,16530750155,2023-07-07,10:00:00,11:47:00
9,50442092799,2023-04-03,12:30:00,13:36:00
10,15143152111,2023-04-13,15:30:00,16:59:00
14,50989784400,2023-09-22,12:30:00,14:10:00
8,39807441755,2023-06-22,21:30:00,22:00:00
9,81170338799,2023-04-15,08:00:00,09:21:00
1,70269947199,2023-06-18,11:30:00,12:40:00
18,54730917766,2023-07-25,21:00:00,22:00:00
16,64907408777,2023-11-14,08:00:00,09:38:00
17,37869188055,2023-03-29,09:30:00,10:46:00
19,42316831155,2023-04-26,11:00:00,12:42:00
6,51790635588,2023-12-11,17:30:00,18:36:00
1,44316859799,2023-09-12,10:30:00,11:44:00
15,50834661711,2023-10-04,21:30:00,22:00:00
7,58225514755,2023-01-30,11:30:00,13:18:00
20,98337808144,2023-03-26,09:30:00,10:48:00
17,49721818933,2023-05-28,16:00:00,17:23:00
18,42509575277,2023-07-03,14:30:00,16:16:00
2,93454365377,2023-08-11,13:00:00,14:32:00
10,61830513300,2023-02-23,18:00:00,19:26:00
5,83765558477,2023-06-19,20:30:00,22:00:00
16,94955276788,2023-04-19,15:30:00,17:17:00
13,71638307422,2023-11-09,17:00:00,18:44:00
9,95541039644,2023-10-27,08:30:00,10:10:00
10,82409138499,2023-08-09,12:30:00,13:51:00
14,26849018566,2023-08-18,07:00:00,08:16:00
3,29491109088,2023-09-30,20:30:00,21:48:00
13,94975510377,2023-05-13,13:30:00,15:01:00
4,15413328066,2023-04-18,07:30:00,08:32:00
15,40780044311,2023-08-11,18:30:00,20:10:00
17,77039283644,2023-03-24,20:30:00,22:00:00
19,38893052022,2023-12-23,14:30:00,15:38:00
16,56085292788,2023-11-22,12:00:00,13:31:00
19,14672164700,2023-08-14,19:30:00,21:11:00
18,85007896899,2023-12-16,18:30:00,19:35:00
18,79659674722,2023-03-19,19:30:00,21:13:00
6,82233213433,2023-04-10,06:30:00,08:05:00
7,75572941811,2023-07-30,10:00:00,11:15:00
4,74130363988,2023-01-31,11:00:00,12:21:00
18,75046784655,2023-01-27,15:00:00,16:46:00
3,87673445422,2023-06-15,18:30:00,19:44:00
2,98758790022,2023-02-21,21:00:00,22:00:00
12,23205743955,2023-04-27,20:00:00,21:04:00
6,92541682977,2023-10-30,06:00:00,07:04:00
8,17268146700,2023-02-13,18:30:00,20:24:00
5,38589929688,2023-11-02,17:00:00,18:41:00
10,23951396022,2023-11-01,08:00:00,09:38:00
15,26956667644,2023-06-26,18:00:00,19:21:00
18,89325077244,2023-12-22,21:30:00,22:00:00
8,60437779322,2023-04-06,18:30:00,19:39:00
10,91100190066,2023-09-01,08:00:00,09:41:00
14,89060152911,2023-03-24,08:00:00,09:49:00
18,77549548777,2023-04-09,07:30:00,09:20:00
6,29747133944,2023-10-18,13:00:00,15:00:00
5,20490277022,2023-03-27,08:30:00,10:29:00
1,43630262866,2023-01-06,14:00:00,15:03:00
14,43274205733,2023-01-29,15:00:00,16:05:00
14,90880883066,2023-12-21,16:00:00,17:44:00
2,12652509288,2023-08-20,19:30:00,20:38:00
14,21644521433,2023-06-07,19:30:00,21:10:00
14,93154435277,2023-11-15,10:30:00,11:59:00
3,30992390622,2023-04-04,14:30:00,16:00:00
10,94010400522,2023-08-29,09:00:00,10:52:00
1,64232610088,2023-12-11,18:00:00,19:54:00
18,42337630511,2023-07-28,14:00:00,15:50:00
8,30391054777,2023-02-28,11:00:00,12:28:00
15,50918104555,2023-02-14,12:00:00,13:18:00
7,15110304966,2023-09-06,12:30:00,14:03:00
12,47217861666,2023-01-18,20:30:00,21:48:00
1,33104899066,2023-03-11,10:30:00,12:20:00
5,72619138800,2023-02-21,16:00:00,17:17:00
1,26886012611,2023-11-29,17:00:00,18:04:00
8,98231466833,2023-05-05,11:00:00,12:27:00
17,37533450833,2023-06-03,14:30:00,16:29:00
15,46742321988,2023-08-22,12:00:00,13:47:00
13,55772737499,2023-12-14,18:30:00,19:55:00
20,78233249622,2023-02-17,10:00:00,11:12:00
9,28753895999,2023-10-09,10:30:00,11:52:00
11,96259663588,2023-12-17,19:00:00,20:44:00
3,93152822488,2023-12-05,17:00:00,18:28:00
11,69386100377,2023-06-02,18:00:00,19:10:00
2,43313634811,2023-04-21,07:30:00,09:22:00
2,89454777488,2023-01-06,09:00:00,10:58:00
9,17568846099,2023-01-11,09:00:00,11:00:00
16,23276731788,2023-10-23,15:30:00,17:30:00
14,43329305411,2023-04-25,18:30:00,20:23:00
15,11049810844,2023-05-05,06:00:00,07:45:00
17,79470308711,2023-05-13,17:00:00,19:00:00
10,73698832211,2023-03-09,17:30:00,18:51:00
16,38131050166,2023-05-15,17:30:00,19:10:00
13,46255896499,2023-10-08,21:00:00,22:00:00
7,89209728500,2023-08-25,19:00:00,20:36:00
17,76142221644,2023-02-24,15:00:00,16:15:00
15,76951441699,2023-12-21,12:30:00,13:49:00
9,86183290100,2023-11-04,18:30:00,20:15:00
17,11070155888,2023-10-22,14:00:00,15:28:00
9,21814402122,2023-09-23,09:30:00,11:14:00
3,97294036277,2023-07-07,07:00:00,08:58:00
15,44168131399,2023-03-02,16:30:00,17:49:00
12,88265724022,2023-12-09,12:00:00,13:31:00
11,29664012066,2023-07-12,17:00:00,18:14:00
11,86525941200,2023-05-01,07:00:00,08:39:00
5,79838237033,2023-12-26,10:30:00,11:31:00
17,43207580566,2023-09-29,20:30:00,21:34:00
10,71006051055,2023-12-13,08:30:00,09:42:00
9,29543739977,2023-09-25,11:00:00,12:35:00
10,55336821800,2023-06-23,06:30:00,07:46:00
10,28338918900,2023-10-22,06:00:00,07:36:00
5,24354297388,2023-06-06,14:00:00,15:48:00
13,53116603333,2023-11-20,18:30:00,19:59:00
12,87106758099,2023-08-30,08:00:00,09:46:00
19,66207892777,2023-11-04,17:30:00,18:33:00
9,49240902711,2023-09-07,12:00:00,13:24:00
4,12307080144,2023-11-23,15:30:00,16:58:00
9,70391720622,2023-05-23,19:30:00,20:48:00
17,55683178600,2023-01-14,12:30:00,14:06:00
8,64595366788,2023-04-11,10:30:00,11:57:00
19,24616822833,2023-02-12,11:30:00,13:16:00
14,78565498077,2023-01-13,10:00:00,11:37:00
13,84556564844,2023-08-05,11:00:00,12:59:00
8,72693368655,2023-06-09,21:30:00,22:00:00
2,43286475200,2023-03-23,19:00:00,20:14:00
10,67172555444,2023-08-26,21:30:00,22:00:00
4,59082445111,2023-10-10,12:00:00,13:27:00
13,99646812755,2023-10-13,14:30:00,15:53:00
19,32673114388,2023-04-25,06:00:00,07:18:00
6,85054073188,2023-08-25,19:30:00,20:46:00
18,63343764111,2023-01-28,06:00:00,07:19:00
11,89236555899,2023-09-26,13:00:00,14:04:00
2,84278392511,2023-02-10,21:30:00,22:00:00
13,55437076811,2023-02-13,12:00:00,13:08:00
14,35881575733,2023-08-15,19:00:00,20:48:00
11,42048823311,2023-05-16,19:30:00,21:05:00
18,55491575433,2023-04-19,13:30:00,14:55:00
16,33921087400,2023-02-10,11:30:00,12:45:00
18,63933430011,2023-01-30,11:30:00,12:31:00
5,14486229300,2023-05-20,19:30:00,20:39:00
13,28416997300,2023-05-19,14:00:00,15:48:00
5,19823588900,2023-12-30,14:00:00,15:07:00
15,70862222833,2023-04-26,18:00:00,19:57:00
18,24767417600,2023-08-29,16:30:00,17:30:00
1,13273035744,2023-03-06,21:30:00,22:00:00
13,63672379411,2023-11-14,16:30:00,18:03:00
4,63434963511,2023-03-25,13:00:00,14:26:00
12,31191076622,2023-02-27,18:00:00,19:44:00
3,97741592688,2023-03-17,11:00:00,12:55:00
5,77501237766,2023-07-03,10:00:00,11:13:00
8,36442454522,2023-12-18,09:00:00,10:49:00
13,62997756100,2023-08-30,06:00:00,07:49:00
12,53245735077,2023-11-07,12:00:00,13:43:00
7,23181308844,2023-02-02,17:30:00,19:08:00
9,43424446077,2023-06-10,09:00:00,10:56:00
3,46180073388,2023-11-17,12:00:00,13:18:00
13,30807167288,2023-03-19,20:00:00,21:56:00
19,88815470822,2023-11-15,19:30:00,21:04:00
10,14276902199,2023-07-04,08:00:00,09:25:00
2,99947451666,2023-02-07,10:00:00,11:36:00
7,53167522877,2023-11-23,18:30:00,20:00:00
10,23682614511,2023-10-10,12:00:00,13:46:00
18,64639998222,2023-02-07,19:30:00,21:25:00
13,87413441033,2023-11-07,15:00:00,16:02:00
6,86535368411,2023-09-03,13:00:00,15:00:00
6,19716557755,2023-11-19,19:00:00,20:12:00
13,79718176222,2023-04-25,17:00:00,18:25:00
1,26549159211,2023-08-12,21:30:00,22:00:00
5,58607378588,2023-12-27,14:30:00,15:58:00
18,74912125066,2023-08-06,16:00:00,18:00:00
18,95375539811,2023-12-04,07:00:00,08:04:00
11,93502117000,2023-02-07,11:00:00,13:00:00
10,92987090999,2023-04-23,14:00:00,15:34:00
1,84769228844,2023-10-08,09:00:00,10:59:00
18,37862028500,2023-01-01,09:00:00,10:51:00
19,48089261055,2023-11-14,21:00:00,22:00:00
8,72976878122,2023-09-20,09:00:00,10:44:00
8,94587825544,2023-06-20,17:00:00,18:16:00
15,87684342866,2023-05-17,20:00:00,21:24:00
15,79495043666,2023-05-07,18:00:00,19:14:00
6,26268186588,2023-04-15,08:30:00,10:12:00
8,95165600400,2023-05-21,10:30:00,12:14:00
15,36781591255,2023-10-13,17:30:00,19:26:00
4,39512204066,2023-12-04,06:00:00,07:48:00
15,72951194188,2023-07-01,18:00:00,19:40:00
16,55096930455,2023-06-21,08:30:00,09:30:00
20,74613888600,2023-06-25,08:00:00,09:14:00
15,59557681733,2023-11-01,17:30:00,18:56:00
2,19419503022,2023-01-03,15:00:00,16:54:00
5,69629955711,2023-08-06,15:00:00,16:15:00
20,97800245811,2023-02-15,06:30:00,07:46:00
10,53039351911,2023-08-20,16:30:00,18:18:00
16,29350418011,2023-09-25,14:30:00,16:20:00
7,42326187755,2023-01-06,18:00:00,19:49:00
14,53093788633,2023-08-27,08:30:00,09:37:00
13,78210419555,2023-11-22,13:30:00,14:50:00
13,73262704577,2023-04-22,17:00:00,18:59:00
15,47878893977,2023-07-18,06:00:00,07:38:00
6,95825800200,2023-04-01,18:00:00,19:19:00
18,29008236099,2023-12-20,13:30:00,14:31:00
10,52737841077,2023-02-22,19:30:00,20:49:00
15,72405660488,2023-12-29,09:00:00,10:25:00
14,77912502333,2023-02-05,20:30:00,22:00:00
12,88317815700,2023-05-21,14:00:00,15:14:00
17,78164322599,2023-06-07,13:30:00,15:21:00
16,14231590044,2023-12-29,07:30:00,09:25:00
13,63367393922,2023-03-06,10:00:00,11:08:00
13,19169942100,2023-05-13,18:30:00,19:58:00
13,34866055500,2023-06-25,15:30:00,17:12:00
2,79465586600,2023-12-16,12:00:00,13:29:00
10,15437197677,2023-11-14,20:30:00,21:32:00
14,42510576788,2023-01-10,17:00:00,18:01:00
1,15114988977,2023-03-29,09:30:00,10:42:00
17,77405946100,2023-12-07,06:30:00,08:01:00
8,11423332055,2023-12-17,17:30:00,19:15:00
16,17501067366,2023-03-29,12:00:00,13:27:00
9,26280336822,2023-05-19,18:30:00,20:22:00
14,24988870400,2023-12-18,07:00:00,08:00:00
15,90484724588,2023-06-05,07:00:00,08:33:00
14,89585026655,2023-07-31,17:00:00,18:09:00
5,55417674400,2023-11-28,12:30:00,14:09:00
3,85137815922,2023-11-29,08:00:00,09:26:00
17,93478453888,2023-03-24,07:30:00,08:34:00
3,24327833799,2023-04-01,17:00:00,18:22:00
7,76014445111,2023-02-20,12:00:00,13:16:00
18,81831786699,2023-08-17,11:30:00,12:42:00
3,37960396188,2023-03-27,06:30:00,08:28:00
4,56227617277,2023-08-09,11:30:00,12:50:00
8,75455566744,2023-07-06,09:30:00,11:04:00
10,75793145922,2023-07-16,20:30:00,21:38:00
13,81006292000,2023-12-13,08:30:00,09:34:00
3,46746097477,2023-01-26,08:30:00,10:04:00
9,91247499400,2023-02-08,07:30:00,08:39:00
6,59968022877,2023-07-27,17:00:00,18:25:00
11,77027550599,2023-01-01,21:30:00,22:00:00
2,58912762166,2023-03-29,08:00:00,09:08:00
14,76112815855,2023-06-18,15:30:00,17:01:00
5,75214530500,2023-09-11,20:30:00,21:42:00
8,67924705544,2023-01-25,13:00:00,14:24:00
18,34900618377,2023-10-30,18:30:00,19:54:00
4,95604807233,2023-10-18,17:30:00,18:58:00
3,37289276866,2023-09-03,16:00:00,17:27:00
13,60631378822,2023-06-26,13:30:00,14:50:00
8,44553056377,2023-07-03,20:30:00,22:00:00
6,50857888777,2023-06-18,06:30:00,08:06:00
2,20751144200,2023-06-23,21:30:00,22:00:00
1,45942646200,2023-02-13,17:30:00,19:21:00
14,99515590344,2023-09-19,15:00:00,16:23:00
4,68054264133,2023-01-13,20:00:00,21:33:00
8,39751097344,2023-07-24,09:00:00,10:15:00
9,23333146722,2023-05-09,11:30:00,12:49:00
16,14028741388,2023-01-06,21:30:00,22:00:00
12,31876482588,2023-09-20,09:00:00,10:49:00
12,32116925844,2023-11-05,11:30:00,12:42:00
10,80556598855,2023-10-03,10:30:00,12:21:00
5,49776486500,2023-09-28,20:00:00,21:51:00
20,83238161822,2023-01-05,15:00:00,16:53:00
5,82373692622,2023-03-07,21:30:00,22:00:00
7,71242049411,2023-03-28,07:00:00,08:55:00
4,16512268144,2023-04-29,08:00:00,09:52:00
16,77703210000,2023-01-03,19:00:00,20:16:00
1,13036248855,2023-09-03,18:00:00,19:32:00
4,15438718600,2023-11-03,07:00:00,08:15:00
7,42149144144,2023-12-06,08:00:00,09:31:00
3,69647405033,2023-07-20,11:30:00,12:35:00
9,99719359299,2023-08-22,18:30:00,20:10:00
2,83351176755,2023-07-08,17:30:00,19:25:00
18,93460576455,2023-03-12,16:00:00,17:19:00
15,81640715288,2023-06-06,11:30:00,12:39:00
7,24280768255,2023-06-23,16:00:00,17:36:00
7,72589227500,2023-08-15,19:00:00,20:26:00
16,74254871011,2023-06-21,12:30:00,13:30:00
12,48383873188,2023-12-18,13:30:00,14:59:00
19,92495439300,2023-10-18,19:30:00,21:06:00
10,69749191400,2023-06-18,20:30:00,21:32:00
20,93381309599,2023-08-19,09:00:00,10:36:00
2,74726152266,2023-03-09,09:30:00,10:47:00
5,37028810777,2023-12-27,21:00:00,22:00:00
15,42371694566,2023-10-16,08:30:00,10:02:00
17,46610459800,2023-10-09,09:30:00,10:56:00
18,85533874299,2023-09-22,06:00:00,07:09:00
11,35665122655,2023-09-19,21:30:00,22:00:00
11,62206531499,2023-04-02,15:30:00,17:09:00
1,23620776322,2023-08-26,18:00:00,19:54:00
5,15065151933,2023-01-01,11:30:00,12:43:00
11,88921425000,2023-03-31,18:00:00,19:27:00
2,61030275511,2023-10-03,06:00:00,07:18:00
16,79822305044,2023-08-16,21:30:00,22:00:00
12,21048315399,2023-04-13,19:30:00,20:32:00
4,58900193500,2023-10-24,17:00:00,18:45:00
11,81129735477,2023-09-05,06:00:00,07:52:00
16,58640583600,2023-02-21,06:30:00,08:04:00
3,11426158633,2023-06-01,15:00:00,16:32:00
4,85499720611,2023-07-12,19:00:00,20:58:00
1,77449872688,2023-09-25,09:30:00,10:36:00
12,16038442444,2023-12-17,21:00:00,22:00:00
6,13693835766,2023-07-06,10:30:00,11:38:00
13,53072256444,2023-08-14,16:30:00,18:23:00
11,88763863944,2023-06-05,06:30:00,07:48:00
13,49137181777,2023-03-12,18:30:00,20:15:00
20,41505053222,2023-11-22,17:30:00,18:41:00
8,23699025233,2023-12-27,06:00:00,07:50:00
20,31628397422,2023-11-07,14:30:00,16:16:00
12,64638478444,2023-07-30,07:30:00,08:30:00
5,75434042300,2023-04-26,19:30:00,21:17:00
8,88004860455,2023-04-29,14:00:00,15:27:00
15,48618665455,2023-06-16,16:30:00,18:18:00
11,84417084444,2023-03-09,06:00:00,07:31:00
10,70492233366,2023-04-12,11:00:00,12:19:00
19,46835009811,2023-07-20,10:30:00,12:25:00
9,45622186222,2023-06-28,06:00:00,08:00:00
3,85493492322,2023-05-08,10:00:00,11:28:00
8,80266287300,2023-04-20,09:30:00,10:32:00
14,65394413200,2023-07-22,20:30:00,22:00:00
20,66359755944,2023-12-10,20:30:00,22:00:00
3,81056666422,2023-12-07,18:30:00,20:20:00
20,10754384700,2023-07-15,06:00:00,07:30:00
2,42585644000,2023-10-17,15:30:00,17:14:00
16,17730189655,2023-09-15,13:00:00,14:52:00
16,50071277011,2023-11-13,20:00:00,21:25:00
20,26710390422,2023-12-29,08:00:00,09:12:00
8,39641235600,2023-09-29,08:30:00,10:06:00
4,29632652800,2023-08-15,21:00:00,22:00:00
1,50742626311,2023-07-28,16:30:00,18:04:00
15,65827868222,2023-01-12,17:00:00,18:52:00
3,28166768977,2023-06-08,12:30:00,13:59:00
20,13975307900,2023-02-28,07:00:00,08:08:00
5,55515360922,2023-11-28,08:00:00,09:04:00
2,10220133433,2023-04-14,17:00:00,18:41:00
16,90319647277,2023-04-12,15:00:00,16:33:00
12,60137794222,2023-09-13,21:00:00,22:00:00
1,97412505099,2023-07-27,14:00:00,15:55:00
1,26374524477,2023-06-07,08:00:00,09:47:00
4,97883271411,2023-11-02,18:30:00,19:37:00
13,49100780533,2023-02-02,16:30:00,17:38:00
8,75456424811,2023-03-15,20:30:00,21:34:00
19,55181949433,2023-05-30,12:30:00,14:26:00
16,86181651666,2023-05-29,06:30:00,08:09:00
13,91514495366,2023-02-12,21:30:00,22:00:00
